company_id,fiscal_year,province,region,ateco_sector,legal_form,years_in_business,total_fixed_assets,current_assets,total_assets,shareholders_equity,total_debt,short_term_debt,long_term_debt,production_value,production_costs,operating_income,financial_income,financial_expenses,net_profit_loss,roe,roi,leverage,current_ratio,quick_ratio,debt_to_assets,profit_margin,bankruptcy_next_year,financial_health_class,revenue_change
COMP_00057,2021,MI,Lombardia,10,SRL,64,314257431.14,361039315.07,675296746.21,357972957.3,317323788.91,198049983.55,119273805.36,623879406.97,583876831.79,40002575.19,2807388.32,6687370.01,33315205.18,0.0931,0.0592,0.8864,1.823,1.0938,0.4699,0.0534,0,B,-87.12
COMP_00058,2018,RM,Lazio,10,SPA,59,1195273671.95,2891759610.19,4087033282.15,2003149090.99,2083884191.16,1136363816.45,947520374.71,5735774728.49,5474554443.09,261220285.4,8380250.92,61969068.66,199251216.74,0.0995,0.0639,1.0403,2.5447,1.5268,0.5099,0.0347,0,B,
COMP_00058,2019,RM,Lazio,10,SPA,60,149059808.4,187768158.7,336827967.11,106738506.64,230089460.47,134568677.92,95520782.55,316900854.36,268071201.18,48829653.17,948616.55,11173999.29,37655653.88,0.3528,0.145,2.1556,1.3953,0.8372,0.6831,0.1188,0,B,-94.48
COMP_00058,2020,RM,Lazio,10,SPA,61,3616729018.61,4894079247.15,8510808265.76,4575122878.65,3935685387.11,2278513229.34,1657172157.77,12688115013.84,11198982656.51,1489132357.33,31189245.09,157808098.73,1331324258.6,0.291,0.175,0.8602,2.1479,1.2888,0.4624,0.1049,0,A,3903.81
COMP_00058,2021,RM,Lazio,10,SPA,62,4133070035.87,7923138607.94,12056208643.82,3546820888.18,8509387755.64,4694881380.92,3814506374.71,14925807664.52,12812727375.71,2113080288.81,47407714.38,326218097.91,1786862190.91,0.5038,0.1753,2.3992,1.6876,1.0126,0.7058,0.1197,0,C,17.64
COMP_00059,2018,MI,Lombardia,77,SPA,21,101054125.24,128389995.56,229444120.8,114663789.03,114780331.78,79495694.1,35284637.68,343895211.95,317798791.04,26096420.91,255048.03,3346756.77,22749664.14,0.1984,0.1137,1.001,1.6151,0.969,0.5003,0.0662,0,B,
COMP_00059,2019,MI,Lombardia,77,SPA,22,400807163.03,736888508.6,1137695671.63,622929230.98,514766440.64,206038412.69,308728027.95,996721816.96,936640040.88,60081776.08,2005101.74,21369800.17,38711975.91,0.0621,0.0528,0.8264,3.5765,2.1459,0.4525,0.0388,0,B,189.83
COMP_00059,2020,MI,Lombardia,77,SPA,23,579972371.08,1522900979.04,2102873350.11,861995094.9,1240878255.22,532810178.47,708068076.74,3588998621.01,3262097125.43,326901495.58,4400434.78,51768244.87,275133250.71,0.3192,0.1555,1.4395,2.8582,1.7149,0.5901,0.0767,0,B,260.08
COMP_00059,2021,MI,Lombardia,77,SPA,24,175541346.61,463831903.26,639373249.87,260325091.05,379048158.82,210125593.02,168922565.8,802632645.52,710095830.22,92536815.3,2400174.17,17047740.98,75489074.32,0.29,0.1447,1.4561,2.2074,1.3244,0.5928,0.0941,0,B,-77.64
COMP_00060,2018,NA,Campania,43,SRL,14,3632171453.29,2239306800.57,5871478253.86,1481035196.96,4390443056.9,2771387301.98,1619055754.92,8976446014.17,8988454263.58,-12008249.41,22785151.28,141052083.17,-153060332.58,-0.1033,-0.002,2.9644,0.808,0.4848,0.7478,-0.0171,0,D,
COMP_00060,2019,NA,Campania,43,SRL,15,1416800385.04,1927201479.36,3344001864.4,1373251160.8,1970750703.6,973071327.27,997679376.33,3061605762.59,2770265813.09,291339949.5,163391.8,75248543.9,216091405.6,0.1574,0.0871,1.4351,1.9805,1.1883,0.5893,0.0706,0,B,-65.89
COMP_00060,2020,NA,Campania,43,SRL,16,540944548.35,483595679.51,1024540227.86,359048437.96,665491789.9,379124041.37,286367748.53,1736940270.37,1665533663.89,71406606.48,4148781.32,32663670.28,38742936.2,0.1079,0.0697,1.8535,1.2756,0.7653,0.6496,0.0223,0,B,-43.27
COMP_00060,2021,NA,Campania,43,SRL,17,96143742.21,56923062.89,153066805.1,56132385.22,96934419.88,60631138.57,36303281.31,174722435.25,153071505.1,21650930.15,223743.43,2454056.87,19196873.29,0.342,0.1414,1.7269,0.9388,0.5633,0.6333,0.1099,0,C,-89.94
COMP_00061,2018,MI,Lombardia,25,SRL,15,58631408.38,77824205.15,136455613.53,56510826.63,79944786.91,42693262.23,37251524.68,236572774.8,222363829.21,14208945.59,382791.25,3717055.18,10491890.41,0.1857,0.1041,1.4147,1.8229,1.0937,0.5859,0.0443,0,B,
COMP_00061,2019,MI,Lombardia,25,SRL,16,646666430.6,732845239.08,1379511669.68,683237375.06,696274294.61,404165379.39,292108915.23,2282350719.49,2112445762.4,169904957.09,428132.39,25359237.67,144545719.42,0.2116,0.1232,1.0191,1.8132,1.0879,0.5047,0.0633,0,B,864.76
COMP_00061,2020,MI,Lombardia,25,SRL,17,288886730.8,865337508.4,1154224239.2,180614008.24,973610230.96,560031896.14,413578334.82,1654730385.31,1592964131.05,61766254.26,2939819.93,34249453.94,27516800.32,0.1524,0.0535,5.3906,1.5452,0.9271,0.8435,0.0166,0,C,-27.5
COMP_00061,2021,MI,Lombardia,25,SRL,18,133946610.75,223572204.75,357518815.5,154643807.63,202875007.87,135790779.5,67084228.37,415448093.51,387060083.78,28388009.73,1096557.15,4079100.21,24308909.52,0.1572,0.0794,1.3119,1.6464,0.9879,0.5675,0.0585,0,B,-74.89
COMP_00062,2018,VR,Veneto,47,SRL,29,47345907.33,150864396.75,198210304.08,88745503.48,109464800.6,58227671.72,51237128.88,642858338.57,586679869.62,56178468.96,774053.97,2565792.98,53612675.98,0.6041,0.2834,1.2335,2.5909,1.5546,0.5523,0.0834,0,B,
COMP_00062,2019,VR,Veneto,47,SRL,30,326431981.35,834558190.12,1160990171.47,344266188.63,816723982.84,392353331.25,424370651.59,2882671930.5,2722407742.11,160264188.39,4675061.7,21916223.49,138347964.9,0.4019,0.138,2.3724,2.1271,1.2762,0.7035,0.048,0,C,348.41
COMP_00062,2020,VR,Veneto,47,SRL,31,25194609.33,50325333.52,75519942.86,23211425.37,52308517.49,33398218.43,18910299.06,295787575.66,265761105.11,30026470.55,245836.72,2604219.47,27422251.08,1.1814,0.3976,2.2536,1.5068,0.9041,0.6926,0.0927,0,B,-89.74
COMP_00062,2021,VR,Veneto,47,SRL,32,128750865.55,546171729.34,674922594.9,234447379.41,440475215.49,177132265.35,263342950.14,2162618143.25,2041681653.23,120936490.03,1212068.69,19581544.61,101354945.42,0.4323,0.1792,1.8788,3.0834,1.85,0.6526,0.0469,0,B,631.14
COMP_00063,2018,NA,Campania,47,SRL,54,245904174.17,1261274034.91,1507178209.08,721976560.48,785201648.61,496574893.59,288626755.01,4791970350.19,4529009525.94,262960824.25,832221.39,27239195.82,235721628.43,0.3265,0.1745,1.0876,2.5399,1.524,0.521,0.0492,0,B,
COMP_00063,2019,NA,Campania,47,SRL,55,235903369.12,950943618.44,1186846987.56,421009158.93,765837828.63,343692794.57,422145034.07,2462868814.68,2358301971.85,104566842.83,3147581.64,36451614.52,68115228.31,0.1618,0.0881,1.8191,2.7668,1.6601,0.6453,0.0277,0,B,-48.6
COMP_00063,2020,NA,Campania,47,SRL,56,2124179859.14,4228493156.28,6352673015.42,1928721622.67,4423951392.76,2161833523.49,2262117869.26,25026185987.45,23505234418.35,1520951569.1,4689654.16,91473377.24,1429478191.86,0.7412,0.2394,2.2937,1.956,1.1736,0.6964,0.0571,0,B,916.14
COMP_00063,2021,NA,Campania,47,SRL,57,318662446.79,597074688.44,915737135.23,142648191.99,773088943.23,523429785.49,249659157.74,3653530815.78,3615412747.1,38118068.68,373582.43,16231689.99,21886378.69,0.1534,0.0416,5.4195,1.1407,0.6844,0.8442,0.006,0,C,-85.4
COMP_00064,2018,MI,Lombardia,47,SRL,51,215220229.57,419037116.15,634257345.72,113053609.21,521203736.51,218630378.38,302573358.13,1566871642.82,1586156111.06,-19284468.24,1960142.59,14020218.1,-33304686.34,-0.2946,-0.0304,4.6102,1.9166,1.15,0.8218,-0.0213,0,D,
COMP_00064,2019,MI,Lombardia,47,SRL,52,9995428.76,31147377.2,41142805.96,9129272.55,32013533.41,16856966.68,15156566.72,63681488.27,60833521.7,2847966.57,160164.25,992850.85,1855115.71,0.2032,0.0692,3.5067,1.8477,1.1086,0.7781,0.0291,0,C,-95.94
COMP_00064,2020,MI,Lombardia,47,SRL,53,5619534.98,20098237.09,25717772.07,6598033.64,19119738.43,9712947.22,9406791.21,95765910.18,86773169.15,8992741.03,76015.95,465808.18,8526932.85,1.2923,0.3497,2.8978,2.0692,1.2415,0.7434,0.089,0,C,50.38
COMP_00064,2021,MI,Lombardia,47,SRL,54,67838022.18,166080700.62,233918722.8,68913699.65,165005023.15,108961025.63,56043997.53,527220060.34,486831267.51,40388792.84,994747.09,5904586.41,34484206.43,0.5004,0.1727,2.3944,1.5242,0.9145,0.7054,0.0654,0,C,450.53
COMP_00065,2018,PA,Sicilia,41,SPA,46,3342378232.36,2219688961.01,5562067193.36,2961058191.81,2601009001.55,1617309630.83,983699370.72,7550751407.8,6606187718.4,944563689.39,15607317.76,89352735.7,855210953.69,0.2888,0.1698,0.8784,1.3725,0.8235,0.4676,0.1133,0,B,
COMP_00065,2019,PA,Sicilia,41,SPA,47,784977058.33,715952554.17,1500929612.5,752783453.08,748146159.42,340820064.01,407326095.41,2066448470.81,1840621608.39,225826862.42,6633496.48,35252112.22,190574750.2,0.2532,0.1505,0.9938,2.1007,1.2604,0.4985,0.0922,0,A,-72.63
COMP_00065,2020,PA,Sicilia,41,SPA,48,432983924.64,368165594.69,801149519.34,418103701.07,383045818.27,260169009.1,122876809.17,1484994470.72,1417317034.59,67677436.14,3798905.74,17429550.25,50247885.88,0.1202,0.0845,0.9162,1.4151,0.8491,0.4781,0.0338,0,B,-28.14
COMP_00065,2021,PA,Sicilia,41,SPA,49,31643449359.03,25310829853.39,56954279212.41,27550412422.89,29403866789.52,16719727920.49,12684138869.03,113388960570.91,104736037253.09,8652923317.82,225707285.5,1217857627.06,7435065690.76,0.2699,0.1519,1.0673,1.5138,0.9083,0.5163,0.0656,0,B,7535.65
COMP_00066,2018,RM,Lazio,10,SRL,7,467301551.69,580482805.63,1047784357.33,507415325.01,540369032.31,366454031.72,173915000.6,2080804314.08,1905662197.91,175142116.17,2405345.68,12572468.25,162569647.92,0.3204,0.1672,1.0649,1.5841,0.9504,0.5157,0.0781,0,B,
COMP_00066,2019,RM,Lazio,10,SRL,8,161159471.24,466087779.96,627247251.2,167516559.6,459730691.6,193154624.76,266576066.84,1018304588.63,932622044.07,85682544.56,331240.01,14282425.03,71400119.53,0.4262,0.1366,2.7444,2.413,1.4478,0.7329,0.0701,0,C,-51.06
COMP_00066,2020,RM,Lazio,10,SRL,9,45721374.36,64962746.04,110684120.41,46233118.79,64451001.62,32787719.31,31663282.31,165813939.29,155174581.41,10639357.88,126909.83,2825848.23,7813509.66,0.169,0.0961,1.394,1.9813,1.1888,0.5823,0.0471,0,B,-83.72
COMP_00066,2021,RM,Lazio,10,SRL,10,68525469.18,85253601.94,153779071.12,71102461.46,82676609.66,37600635.26,45075974.41,117294072.09,101534538.26,15759533.83,251626.67,3579728.08,12179805.75,0.1713,0.1025,1.1628,2.2673,1.3604,0.5376,0.1038,0,B,-29.26
COMP_00067,2018,PD,Veneto,77,SRL,23,240850002.8,253430152.19,494280155.0,147268116.17,347012038.82,189208062.31,157803976.51,620476931.71,602355531.89,18121399.82,1567085.72,12724599.27,5396800.54,0.0366,0.0367,2.3563,1.3394,0.8037,0.7021,0.0087,0,C,
COMP_00067,2019,PD,Veneto,77,SRL,24,119559884.07,154297899.08,273857783.14,109286568.08,164571215.06,88631364.59,75939850.47,409538553.6,377133309.85,32405243.75,22327.49,5551543.42,26853700.33,0.2457,0.1183,1.5059,1.7409,1.0445,0.6009,0.0656,0,B,-34.0
COMP_00067,2020,PD,Veneto,77,SRL,25,690953555.16,1470425852.72,2161379407.88,879234078.18,1282145329.7,645545589.65,636599740.05,1613957303.52,1368495483.95,245461819.57,848259.55,58517389.93,186944429.64,0.2126,0.1136,1.4583,2.2778,1.3667,0.5932,0.1158,0,B,294.09
COMP_00067,2021,PD,Veneto,77,SRL,26,140863372.5,277259135.99,418122508.49,229321356.19,188801152.3,92648417.62,96152734.68,390624189.8,352122320.97,38501868.83,402482.37,8506206.5,29995662.33,0.1308,0.0921,0.8233,2.9926,1.7956,0.4515,0.0768,0,A,-75.8
COMP_00068,2018,RM,Lazio,41,SRL,30,65928123.37,53485055.84,119413179.21,30410322.72,89002856.49,54442493.8,34560362.69,91525929.83,86657502.17,4868427.66,93601.68,4367681.32,500746.35,0.0165,0.0408,2.9267,0.9824,0.5894,0.7453,0.0055,0,C,
COMP_00068,2019,RM,Lazio,41,SRL,31,1090365485.45,694881726.58,1785247212.02,860847979.95,924399232.08,447952311.16,476446920.92,1790682399.18,1564162603.66,226519795.53,562490.25,28466838.27,198052957.26,0.2301,0.1269,1.0738,1.5512,0.9307,0.5178,0.1106,0,B,1856.48
COMP_00068,2020,RM,Lazio,41,SRL,32,538166575.02,370094754.65,908261329.67,465409410.04,442851919.63,281410772.65,161441146.98,687516685.64,628419603.88,59097081.76,1895275.61,19147503.2,39949578.56,0.0858,0.0651,0.9515,1.3151,0.7891,0.4876,0.0581,0,B,-61.61
COMP_00068,2021,RM,Lazio,41,SRL,33,276957886.63,169228693.53,446186580.16,113621401.49,332565178.67,220821851.09,111743327.58,330680787.21,305441020.42,25239766.78,1929686.82,13979301.47,11260465.32,0.0991,0.0566,2.927,0.7664,0.4598,0.7454,0.0341,0,C,-51.9
COMP_00069,2018,BG,Lombardia,47,SRL,54,112514588.32,287013792.99,399528381.31,151745647.5,247782733.81,149619689.03,98163044.78,1049951876.91,986713991.43,63237885.48,820835.17,7212497.33,56025388.14,0.3692,0.1583,1.6329,1.9183,1.151,0.6202,0.0534,0,B,
COMP_00069,2019,BG,Lombardia,47,SRL,55,25377769.83,64073481.83,89451251.66,24064276.64,65386975.02,33111187.9,32275787.12,144471181.6,138426666.42,6044515.18,56632.09,1825012.44,4219502.74,0.1753,0.0676,2.7172,1.9351,1.1611,0.731,0.0292,0,C,-86.24
COMP_00069,2020,BG,Lombardia,47,SRL,56,40384244.53,112043274.36,152427518.89,57109713.39,95317805.5,41494623.79,53823181.71,354503352.92,318059981.23,36443371.69,91287.61,3656402.16,32786969.53,0.5741,0.2391,1.669,2.7002,1.6201,0.6253,0.0925,0,B,145.38
COMP_00069,2021,BG,Lombardia,47,SRL,57,422461654.01,1096383246.0,1518844900.01,750346781.09,768498118.92,387970395.39,380527723.52,4538729098.4,4347955288.01,190773810.39,153936.49,22548726.25,168225084.14,0.2242,0.1256,1.0242,2.8259,1.6956,0.506,0.0371,0,B,1180.31
COMP_00070,2018,VE,Veneto,47,SNC,16,43010702.42,173690196.73,216700899.14,72223343.34,144477555.8,96723617.48,47753938.32,578116334.21,537857394.18,40258940.04,985570.64,6027044.67,34231895.37,0.474,0.1858,2.0004,1.7957,1.0774,0.6667,0.0592,0,B,
COMP_00070,2019,VE,Veneto,47,SNC,17,16758779.17,53172099.89,69930879.06,15535583.34,54395295.73,26956618.47,27438677.26,239934196.1,230519341.55,9414854.54,93001.96,2627446.23,6787408.31,0.4369,0.1346,3.5013,1.9725,1.1835,0.7778,0.0283,0,C,-58.5
COMP_00070,2020,VE,Veneto,47,SNC,18,29599644.03,124839020.06,154438664.1,71365966.0,83072698.1,40317348.35,42755349.75,334841160.68,296637079.04,38204081.64,49723.8,2066381.41,36137700.22,0.5064,0.2474,1.164,3.0964,1.8578,0.5379,0.1079,0,B,39.56
COMP_00070,2021,VE,Veneto,47,SNC,19,78886896.23,211791326.65,290678222.88,83403243.26,207274979.61,112234924.67,95040054.94,891900425.32,792788642.31,99111783.01,1187923.88,5574886.04,93536896.97,1.1215,0.341,2.4852,1.887,1.1322,0.7131,0.1049,0,C,166.37
COMP_00071,2018,MI,Lombardia,47,SRL,5,140170070.47,262525424.74,402695495.22,131192489.44,271503005.78,147008266.28,124494739.5,960355945.3,894692610.85,65663334.44,1502897.72,12290523.76,53372810.68,0.4068,0.1631,2.0695,1.7858,1.0715,0.6742,0.0556,0,B,
COMP_00071,2019,MI,Lombardia,47,SRL,6,159098324.54,424314258.25,583412582.79,226934065.32,356478517.48,152224226.13,204254291.35,2328635053.37,2139010265.71,189624787.66,1186493.13,14620725.45,175004062.21,0.7712,0.325,1.5708,2.7874,1.6725,0.611,0.0752,0,B,142.48
COMP_00071,2020,MI,Lombardia,47,SRL,7,53035704.72,118910728.29,171946433.0,46187146.61,125759286.39,53383495.96,72375790.42,386232144.41,354599930.55,31632213.86,38530.02,4047970.6,27584243.26,0.5972,0.184,2.7228,2.2275,1.3365,0.7314,0.0714,0,C,-83.41
COMP_00071,2021,MI,Lombardia,47,SRL,8,85727369.78,165987070.93,251714440.71,84024016.38,167690424.33,103877121.98,63813302.35,741661126.28,704542462.2,37118664.08,618151.73,4672718.25,32445945.83,0.3862,0.1475,1.9957,1.5979,0.9588,0.6662,0.0437,0,B,92.02
COMP_00072,2018,RM,Lazio,43,SRL,6,15688171.6,21924144.84,37612316.44,13699726.61,23912589.83,16044439.11,7868150.72,23672296.6,20929005.63,2743290.97,74254.42,1146243.84,1597047.13,0.1166,0.0729,1.7455,1.3665,0.8199,0.6358,0.0675,0,B,
COMP_00072,2019,RM,Lazio,43,SRL,7,577196887.8,429129949.01,1006326836.82,391341587.97,614985248.85,277100365.45,337884883.4,629938213.8,549636903.85,80301309.95,535185.41,29288179.02,51013130.93,0.1304,0.0798,1.5715,1.5486,0.9292,0.6111,0.081,0,B,2561.08
COMP_00072,2020,RM,Lazio,43,SRL,8,1294649851.66,1398172190.94,2692822042.6,1385770173.43,1307051869.16,544370585.5,762681283.66,5163053448.76,4718302931.09,444750517.67,4950612.26,51972735.26,392777782.4,0.2834,0.1652,0.9432,2.5684,1.5411,0.4854,0.0761,0,A,719.61
COMP_00072,2021,RM,Lazio,43,SRL,9,165740000.1,202595769.24,368335769.34,97488734.77,270847034.56,140476191.17,130370843.39,661226796.22,588465429.42,72761366.8,1053693.99,9619045.52,63142321.28,0.6477,0.1975,2.7782,1.4422,0.8653,0.7353,0.0955,0,C,-87.19
COMP_00073,2018,VR,Veneto,41,SRL,53,353588948.76,177745001.2,531333949.96,253218330.27,278115619.69,138216241.76,139899377.92,1016684353.92,974980225.05,41704128.87,652757.29,13582343.95,28121784.92,0.1111,0.0785,1.0983,1.286,0.7716,0.5234,0.0277,0,B,
COMP_00073,2019,VR,Veneto,41,SRL,54,169561084.57,150279548.94,319840633.51,54946729.28,264893904.23,148797979.09,116095925.14,548680851.18,528921358.23,19759492.96,687410.67,8486379.52,11273113.44,0.2052,0.0618,4.8209,1.01,0.606,0.8282,0.0205,0,C,-46.03
COMP_00073,2020,VR,Veneto,41,SRL,55,328299370.34,454612327.39,782911697.73,193196006.7,589715691.03,331259251.63,258456439.4,687409129.91,670747211.41,16661918.5,1717462.46,15031812.57,1630105.93,0.0084,0.0213,3.0524,1.3724,0.8234,0.7532,0.0024,0,C,25.28
COMP_00073,2021,VR,Veneto,41,SRL,56,210446143.92,180299501.54,390745645.46,115117494.7,275628150.76,170103528.62,105524622.14,336617910.79,295548388.43,41069522.35,886488.08,9476252.57,31593269.79,0.2744,0.1051,2.3943,1.0599,0.636,0.7054,0.0939,0,C,-51.03
COMP_00074,2019,BA,Puglia,47,SRL,0,27909941.85,70802790.07,98712731.92,54018434.7,44694297.23,28918822.4,15775474.83,332104460.13,316484409.24,15620050.89,259510.27,2068639.5,13551411.38,0.2509,0.1582,0.8274,2.4483,1.469,0.4528,0.0408,0,B,
COMP_00074,2020,BA,Puglia,47,SRL,1,137889115.14,500588202.19,638477317.34,171504786.22,466972531.11,253469323.3,213503207.82,1388428951.11,1238608142.11,149820808.99,2205856.61,22747724.71,127073084.28,0.7409,0.2347,2.7228,1.9749,1.185,0.7314,0.0915,0,C,318.07
COMP_00074,2021,BA,Puglia,47,SRL,2,874148363.84,1869494225.31,2743642589.15,1271027241.52,1472615347.64,813374326.45,659241021.19,8408346167.35,7610535526.52,797810640.82,11105980.7,40633186.25,757177454.58,0.5957,0.2908,1.1586,2.2984,1.3791,0.5367,0.0901,0,B,505.6
COMP_00075,2018,BA,Puglia,68,SRL,3,867125032.49,1106400550.03,1973525582.51,888519873.42,1085005709.09,723401489.27,361604219.82,533271593.13,464439254.08,68832339.04,811828.4,36115228.01,32717111.03,0.0368,0.0349,1.2211,1.5294,0.9177,0.5498,0.0614,0,B,
COMP_00075,2019,BA,Puglia,68,SRL,4,1867996025.14,2185800964.89,4053796990.03,1825257141.73,2228539848.3,1325802602.58,902737245.72,1866706603.3,1566974750.85,299731852.45,17610372.58,107313094.21,192418758.24,0.1054,0.0739,1.2209,1.6487,0.9892,0.5497,0.1031,0,B,250.05
COMP_00075,2020,BA,Puglia,68,SRL,5,513784012.83,712088512.67,1225872525.5,617580586.0,608291939.5,354174039.04,254117900.46,309137812.91,276675432.28,32462380.63,2011667.54,24532543.63,7929837.0,0.0128,0.0265,0.985,2.0106,1.2063,0.4962,0.0257,0,B,-83.44
COMP_00075,2021,BA,Puglia,68,SRL,6,875924302.67,476580752.93,1352505055.6,520956732.45,831548323.16,429357459.56,402190863.6,264971829.17,230402953.26,34568875.91,6567125.55,19401179.58,15167696.33,0.0291,0.0256,1.5962,1.11,0.666,0.6148,0.0572,0,B,-14.29
COMP_00076,2018,VE,Veneto,71,SRL,56,67176273.82,111238009.54,178414283.36,49164593.91,129249689.44,53503626.14,75746063.3,236893046.3,223327873.63,13565172.67,378160.3,2954804.84,10610367.83,0.2158,0.076,2.6289,2.0791,1.2474,0.7244,0.0448,0,C,
COMP_00076,2019,VE,Veneto,71,SRL,57,556993672.37,633218432.92,1190212105.29,644843019.85,545369085.44,343022959.91,202346125.54,1727915526.28,1616335450.64,111580075.64,4086354.47,13879259.88,97700815.75,0.1515,0.0937,0.8457,1.846,1.1076,0.4582,0.0565,0,A,629.41
COMP_00076,2020,VE,Veneto,71,SRL,58,327795491.23,565770600.45,893566091.68,417388126.29,476177965.39,261196820.81,214981144.58,1076485140.38,994054354.02,82430786.36,1639227.61,16732293.95,65698492.41,0.1574,0.0922,1.1409,2.1661,1.2996,0.5329,0.061,0,B,-37.7
COMP_00076,2021,VE,Veneto,71,SRL,59,220093548.9,436142437.25,656235986.15,224952642.8,431283343.35,266544672.01,164738671.34,673675376.19,643173931.82,30501444.37,2367258.45,13459720.53,17041723.85,0.0758,0.0465,1.9172,1.6363,0.9818,0.6572,0.0253,0,B,-37.42
COMP_00077,2018,RM,Lazio,25,SRL,22,86578031.45,201350960.34,287928991.79,97275040.99,190653950.8,115930707.03,74723243.77,545520458.02,520576430.63,24944027.39,1269091.73,4284069.56,20659957.83,0.2124,0.0866,1.9599,1.7368,1.0421,0.6622,0.0379,0,B,
COMP_00077,2019,RM,Lazio,25,SRL,23,106817682.19,150545176.35,257362858.54,89814234.62,167548623.92,111109469.93,56439153.99,193179182.55,184182941.67,8996240.88,368141.84,4398919.79,4597321.09,0.0512,0.035,1.8655,1.3549,0.813,0.651,0.0238,0,B,-64.59
COMP_00077,2020,RM,Lazio,25,SRL,24,31466588.02,86641211.96,118107799.98,29659412.94,88448387.05,39738354.0,48710033.04,221982556.39,220192274.94,1790281.45,133108.74,3548387.81,-1758106.36,-0.0593,0.0152,2.9821,2.1803,1.3082,0.7489,-0.0079,0,D,14.91
COMP_00077,2021,RM,Lazio,25,SRL,25,2045421140.33,2580320568.32,4625741708.64,2208070011.82,2417671696.83,1453519526.54,964152170.29,5684031812.98,4970599201.98,713432611.0,22902012.29,93509145.78,619923465.21,0.2808,0.1542,1.0949,1.7752,1.0651,0.5227,0.1091,0,B,2460.58
COMP_00078,2018,NA,Campania,25,SRL,60,143290098.55,169618011.67,312908110.22,158264770.25,154643339.97,69844709.91,84798630.07,400772645.4,356659821.9,44112823.5,1227657.39,6683595.13,37429228.36,0.2365,0.141,0.9771,2.4285,1.4571,0.4942,0.0934,0,A,
COMP_00078,2019,NA,Campania,25,SRL,61,452964443.78,587683741.1,1040648184.88,359795633.49,680852551.39,293727652.51,387124898.88,1668622062.28,1568226274.1,100395788.18,768641.11,17015105.59,83380682.59,0.2317,0.0965,1.8923,2.0008,1.2005,0.6543,0.05,0,B,316.35
COMP_00078,2020,NA,Campania,25,SRL,62,56831901.33,85901027.67,142732929.0,51029972.64,91702956.36,37249608.41,54453347.96,105004592.02,96205118.01,8799474.0,70306.72,3648964.67,5150509.34,0.1009,0.0616,1.797,2.3061,1.3837,0.6425,0.0491,0,B,-93.71
COMP_00078,2021,NA,Campania,25,SRL,63,142082423.73,342762532.16,484844955.89,130989878.43,353855077.46,212808070.35,141047007.12,605457395.02,534904609.65,70552785.37,350865.16,8126892.32,62425893.05,0.4766,0.1455,2.7014,1.6107,0.9664,0.7298,0.1031,0,C,476.6
COMP_00079,2018,RM,Lazio,71,SRL,6,1641646278.77,4073187399.79,5714833678.55,2022128531.01,3692705147.54,1524620770.06,2168084377.48,9185267299.23,8023473709.98,1161793589.25,2505860.54,103112556.87,1058681032.37,0.5235,0.2033,1.8261,2.6716,1.603,0.6462,0.1153,0,B,
COMP_00079,2019,RM,Lazio,71,SRL,7,141120575.96,398136804.4,539257380.36,292429393.94,246827986.41,160091391.18,86736595.23,422902736.38,367187768.08,55714968.3,1002743.68,8273834.21,47441134.09,0.1622,0.1033,0.8441,2.4869,1.4922,0.4577,0.1122,0,A,-95.4
COMP_00079,2020,RM,Lazio,71,SRL,8,789403664.37,931768757.16,1721172421.53,770816575.83,950355845.7,397034472.21,553321373.49,3340186580.94,3183756428.61,156430152.32,5474503.26,40263762.75,116166389.57,0.1507,0.0909,1.2329,2.3468,1.4081,0.5522,0.0348,0,B,689.82
COMP_00079,2021,RM,Lazio,71,SRL,9,186078217.47,338198412.36,524276629.83,234022908.1,290253721.73,159994034.16,130259687.57,848434208.77,782497494.94,65936713.84,952567.05,8307467.13,57629246.7,0.2463,0.1258,1.2403,2.1138,1.2683,0.5536,0.0679,0,B,-74.6
COMP_00080,2018,MO,Emilia-Romagna,56,SRL,35,55397381.71,69154236.21,124551617.92,49855374.81,74696243.1,38031578.21,36664664.89,321356474.32,298802464.78,22554009.54,478334.2,3645142.84,18908866.7,0.3793,0.1811,1.4983,1.8183,1.091,0.5997,0.0588,0,B,
COMP_00080,2019,MO,Emilia-Romagna,56,SRL,36,488386728.09,722750305.6,1211137033.7,472894714.94,738242318.75,474717857.16,263524461.6,4140895744.18,3815209077.43,325686666.75,4548361.73,33688124.33,291998542.42,0.6175,0.2689,1.5611,1.5225,0.9135,0.6095,0.0705,0,B,1188.57
COMP_00080,2020,MO,Emilia-Romagna,56,SRL,37,15288840.51,15970277.1,31259117.61,10313635.84,20945481.77,10059998.62,10885483.15,116358334.19,104044552.15,12313782.04,9866.97,1001117.92,11312664.13,1.0969,0.3939,2.0309,1.5875,0.9525,0.6701,0.0972,0,B,-97.19
COMP_00080,2021,MO,Emilia-Romagna,56,SRL,38,129810326.04,319458704.97,449269031.01,129579770.04,319689260.97,129042731.19,190646529.78,1381770497.87,1297123789.76,84646708.11,725205.08,7402612.17,77244095.94,0.5961,0.1884,2.4671,2.4756,1.4854,0.7116,0.0559,0,C,1087.51
COMP_00081,2018,BO,Emilia-Romagna,68,SNC,40,445951100.42,354168310.19,800119410.61,203189389.33,596930021.28,370616705.8,226313315.49,314356534.1,273807471.51,40549062.59,895766.21,29070374.23,11478688.36,0.0565,0.0507,2.9378,0.9556,0.5734,0.7461,0.0365,0,C,
